tipster_id,sport_id,bookie_id,bet_type,sub_type,competition,event,pick,stake,odds,event_date,analysis,screenshot_path,status,result,profit
5,1,5,pre_match,simple,LaLiga EA Sports,Real Sociedad - Alavés,Crear apuesta: Leer descripción,1.0,1.7,2024-01-02,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,5,pre_match,simple,Copa del Rey,Real Madrid - Mallorca,Crear apuesta: Leer descripción,1.0,1.66,2024-01-03,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.66,0.66
5,1,3,pre_match,simple,Copa de Francia,Lille - Golden Lion,Crear apuesta: Leer descripción,1.0,1.86,2024-01-06,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.86,0.86
5,1,10,pre_match,combined,Copa de Francia,Pontarlier - Lyon  Chambery - Toulouse,Lyon gana ambas partes Toulouse gana ambas partes,0.25,6.3,2024-01-07,Análisis generado automáticamente.,picks/5/placeholder.webp,won,1.33,1.33
5,1,6,pre_match,simple,Copa de Francia,Chambery - Toulouse,Crear apuesta: Leer descripción,1.0,2.0,2024-01-07,Análisis generado automáticamente.,picks/5/placeholder.webp,won,1.0,1.0
5,1,9,pre_match,simple,FA Cup,Manchester City - Huddersfield,Ambos no marcan,1.0,1.55,2024-01-07,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.55,0.55
5,1,4,pre_match,simple,Copa de Francia,Pontarlier - Lyon,Ambos no marcan,1.0,1.83,2024-01-07,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.83,0.83
5,1,9,pre_match,simple,Copa de Francia,Thionville - Marsella,Marsella gana a 0,1.0,1.57,2024-01-07,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.57,0.57
5,1,2,pre_match,simple,Copa Francesa,Revel - PSG,Crear apuesta: Leer descripción,1.0,1.66,2024-01-07,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.66,0.66
5,1,6,pre_match,simple,Copa del Rey,Cartagena - Valencia,Se clasifica el Valencia,1.0,1.57,2024-01-07,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.57,0.57
5,1,4,pre_match,simple,Copa del Rey,Racing de Ferrol - Sevilla,Se clasifica el Sevilla,1.0,1.62,2024-01-07,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.62,0.62
5,1,10,pre_match,simple,Copa del Rey,Eibar - Athletic,Se clasifica el Athletic,1.0,1.57,2024-01-07,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.57,0.57
5,1,5,pre_match,combined,Premier League,Forest vs Newcastle Chelsea vs Arsenal,Bruno Guimaraes mas de 0.5 faltas Mikel Merino mas de 0.5 faltas,1.0,1.71,2024-01-10,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.33,0.33
5,1,7,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Mallorca - Celta  Betis - Granada,Mas de 3.5 tarjetas Betis gana con handicap +0.5,1.0,1.67,2024-01-13,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.67,0.67
5,1,8,pre_match,simple,Premier League,Sheffield United - West Ham United,Sheffield United mas de 9.5 remates,1.0,1.66,2024-01-21,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.66,0.66
5,1,3,pre_match,combined,Premier League LaLiga EA Sports,Brentford - Nottingham Forest  Betis - Barcelona,Brentford mas de 0.5 goles Luiz Henrique mas de 0.5 remates,1.0,1.61,2024-01-21,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.61,0.61
5,1,7,pre_match,simple,LaLiga EA Sports,Barcelona - Villarreal,Kiko Femenia 1 o mas faltas,1.0,1.91,2024-01-27,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.91,0.91
5,1,7,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Real Sociedad - Rayo Vallecano  Las Palmas - Real Madrid,Rayo mas de 6.5 remates Las Palmas mas de 6.5 remates,1.0,1.71,2024-01-27,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,4,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Almería - Alavés  Mallorca - Betis,Almería mas de 0.5 goles Betis gana con handicap +1.0,1.0,1.66,2024-01-27,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,4,pre_match,combined,Champions League,Atletico - Atletico Sporting - Sporting,Atletico y Sporting acaban entre el 9º y el 24º,1.8,2.0,2024-01-29,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,2.48,nan
5,1,3,pre_match,simple,LaLiga EA Sports,Alaves - Barcelona,Crear apuesta,1.0,1.72,2024-02-03,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.72,0.72
5,1,7,pre_match,simple,LaLiga EA Sports,Valencia - Almeria,Foulquier 2 o mas entradas,0.75,2.0,2024-02-03,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.75,0.75
5,1,8,pre_match,simple,LaLiga EA Sports,Girona - Real Sociedad,Turrientes 2 o mas faltas,0.5,2.2,2024-02-04,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.6,0.6
5,1,5,pre_match,simple,LaLiga EA Sports,Betis - Getafe,Mas de 5.5 tarjetas,1.0,1.72,2024-02-04,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.72,0.72
5,1,3,pre_match,simple,LaLiga EA Sports,Real Madrid - Atlético de Madrid,Crear apuesta: Leer descripción,1.0,1.86,2024-02-04,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,8,pre_match,combined,Premier League LaLiga EA Sports,Sheffield United - Aston Villa  Betis - Getafe,Aston Villa empata o gana Diego Rico 1 o mas faltas,1.0,1.61,2024-02-04,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,8,pre_match,combined,Premier League Premier League,Newcastle - Luton Town  Arsenal - Liverpool,Sambi Lokonga 1 o mas faltas Szobozslai 1 o mas faltas,1.0,1.8,2024-02-04,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.4,0.4
5,1,8,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Granada - Las Palmas  Real Madrid - Atlético de Madrid,Gana Las Palmas con handicap +1.0 Valverde mas de 0.5 entradas,1.0,1.55,2024-02-04,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.55,0.55
5,1,4,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Girona - Real Sociedad  Real Madrid - Atlético de Madrid,Mas de 1.5 goles Gana el Madrid con handicap +0.5,1.0,1.6,2024-02-04,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,6,pre_match,combined,Copa Asia Copa de Francia,Jordania - Corea del Sur  Sochaux - Rennes,Se clasifica Corea del Sur Se clasifica el Rennes,1.0,1.6,2024-02-06,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,5,pre_match,combined,Copa de Francia,Sochaux - Rennes  PSG - Brest,Se clasifica el Rennes Se clasifica el PSG,1.0,1.57,2024-02-07,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.57,0.57
5,1,4,pre_match,combined,Premier League LaLiga EA Sports,Wolverhampton - Brentford  Real Sociedad - Osasuna,Toti Gomes mas de 0.5 faltas Turrientes mas de 0.5 faltas,1.0,1.67,2024-02-10,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,3,pre_match,combined,Premier League LaLiga EA Sports,Man City - Everton  Real Madrid - Girona,Gana Man City Gana Real Madrid,1.0,1.73,2024-02-10,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.73,0.73
5,1,3,pre_match,simple,LaLiga EA Sports,Real Madrid - Girona,Tchouamení menos de 1.5 remates,1.0,1.57,2024-02-10,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.57,0.57
5,1,1,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Alaves - Villarreal  Real Madrid - Girona,Guedes mas de 0.5 remates Bellingham mas de 0.5 entradas,1.0,1.5,2024-02-10,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.25,0.25
5,1,8,pre_match,simple,La Liga EA Sports,Mallorca - Rayo Vallecano,Mas de 6.5 tarjetas,0.5,2.37,2024-02-11,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.5,-0.5
5,1,9,pre_match,combined,LaLiga EA Sports Premier League,Mallorca - Rayo Vallecano  Aston Villa - Manchester United,Alvaro García mas de 0.5 remates Carlos Casemiro mas de 0.5 faltas,1.0,1.71,2024-02-11,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.71,0.71
5,1,7,pre_match,simple,LaLiga EA Sports,Real Madrid - Girona,Carvajal menos de 0.5 remates,0.75,2.1,2024-02-11,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.75,-0.75
5,1,5,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Cadiz - Betis  Barcelona - Granada,Fornals 1 o mas remates Gana el Barcelona,1.0,1.83,2024-02-11,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,4,pre_match,simple,LaLiga EA Sports,Villarreal - Getafe,Mas de 4.5 tarjetas,1.0,1.53,2024-02-16,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,9,pre_match,simple,Premier League,Manchester City - Chelsea,Crear apuesta: Leer descripción,1.0,1.57,2024-02-17,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.57,0.57
5,1,5,pre_match,simple,Premier League,Granada - Almería,Idrisu Baba 1 o mas faltas en la primera mitad,0.5,2.1,2024-02-18,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.55,0.55
5,1,3,pre_match,simple,Premier League,Sheffield Untied - Brighton,Crear apuesta: Leer descripción,1.0,1.5,2024-02-18,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.25,0.25
5,1,1,pre_match,simple,LaLiga EA Sports,Granada - Almeria,Hongla comete 1 o mas faltas,1.0,1.91,2024-02-18,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.91,0.91
5,1,4,pre_match,simple,LaLiga EA Sports,Rayo Vallecano - Real Madrid,Crear apuesta: Leer descripción,1.0,1.61,2024-02-18,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.61,0.61
5,1,2,pre_match,simple,LaLiga EA Sports,Granada - Almeria,Mas de 5.5 tarjetas,1.0,1.9,2024-02-18,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,3,pre_match,combined,LaLiga EA Sports Premier League,Celta - Barcelona  Luton Town - Manchester United,Mas de 1.5 goles Manchester United gana con handicap asiático +0.5,1.0,1.52,2024-02-18,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.52,0.52
5,1,5,pre_match,simple,UEFA Champions League,Inter - Atletico de Madrid,Koke menos de 70.5 pases,1.0,1.83,2024-02-20,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,2,pre_match,simple,UEFA Champions League,Porto - Arsenal,Crear apuesta,1.0,1.5,2024-02-21,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.5,0.5
5,1,1,pre_match,simple,LaLiga EA Sports,Barcelona - Getafe,Juan Iglesias 1 o mas faltas,1.0,1.57,2024-02-24,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,2,pre_match,simple,EFL Cup (Copa de la Liga),Bournemouth - Manchester City,Crear apuesta: Leer descripción,1.0,1.88,2024-02-24,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.44,0.44
5,1,5,pre_match,simple,Premier League,Arsenal - Newcastle,Crear apuesta: Leer descripción,1.0,1.61,2024-02-24,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.61,0.61
5,1,1,pre_match,simple,Premier League,Crystal Palace - Burnley,Christopher Richards 44 o mas pases,1.0,1.84,2024-02-24,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.84,0.84
5,1,5,pre_match,combined,Premier League EFL Cup (Copa de la Liga),Manchester United - Fulham  Chelsea - Liverpool,Gana el Manchester United con handicap +0.5 Enzo Fernández mas de 0.5 faltas cometidas,1.0,1.74,2024-02-25,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,9,pre_match,combined,LaLiga EA Sports Premier League,Real Sociedad - Villarreal  Wolverhampton - Sheffield,Guedes mas de 0.5 rematas Sheffield mas de 5.5 remates,1.0,1.55,2024-02-25,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.55,0.55
5,1,7,pre_match,simple,LaLiga EA Sports,Valencia - Real Madrid,Diakhaby 1 o mas faltas,0.75,1.8,2024-03-02,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.6,0.6
5,1,7,pre_match,simple,LaLiga EA Sports,Rayo Vallecano - Cádiz,Crear apuesta: Leer descripción,1.0,1.63,2024-03-02,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,8,pre_match,simple,LaLiga EA Sports,Valencia - Real Madrid,Crear apuesta: Leer descripción,1.0,1.62,2024-03-02,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.62,0.62
5,1,7,pre_match,simple,Premier League,Burnley - Bournemouth,Kerkez mas de 1.5 entradas,0.5,2.25,2024-03-03,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.63,0.63
5,1,2,pre_match,simple,Premier League,Burnley - Bournemouth,Odobert mas de 0.5 remates,1.0,1.5,2024-03-03,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.5,0.5
5,1,9,pre_match,combined,Premier League Premier League,Nottingham Forest - Liverpool  Manchester City - Manchester United,Elanga mas de 0.5 remates Gane el Manchester City,1.0,1.56,2024-03-03,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.56,0.56
5,1,10,pre_match,simple,UEFA Champions League,Real Madrid - RB Leipzig,Crear apuesta: Leer descripción,1.0,1.7,2024-03-06,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.7,0.7
5,1,5,pre_match,simple,LaLiga EA Sports,Valencia - Getafe,Mas de 8.5 tarjetas,0.25,4.5,2024-03-09,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.25,-0.25
5,1,3,pre_match,simple,Ligue 1,PSG - Reims,Crear apuesta: Leer descripción,1.0,1.61,2024-03-10,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,9,pre_match,combined,Premier League Premier League,Aston Villa - Tottenham  Liverpool - Manchester City,Douglas Luiz mas de 0.5 faltas Mac Allister mas de 0.5 faltas,0.75,1.77,2024-03-10,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.58,0.58
5,1,1,pre_match,simple,Premier League,West Ham - Bournemouth,Esteve 43 o mas pases,1.0,1.8,2024-03-10,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.8,0.8
5,1,10,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Barcelona - Mallorca  Real Madrid - Celta,Gana el Barcelona Gana el Real Madrid,1.0,1.86,2024-03-10,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.86,0.86
5,1,2,pre_match,simple,Premier League,Chelsea - Newcastle,Crear apuesta: Leer descripción,0.75,1.9,2024-03-11,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.68,0.68
5,1,9,pre_match,simple,Clasificación UEFA Europa League,Slavia de Praga - Milan,Mas de 13.5 remates Slavia (Crear apuesta),1.0,1.61,2024-03-14,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,2,pre_match,simple,FA Cup,Wolverhampton - Coventry City,Nathan Fraser mas de 1.5 remates,0.75,1.83,2024-03-16,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.75,-0.75
5,1,2,pre_match,combined,LaLiga EA Sports FA Cup,Sevilla - Celta  Chelsea - Leicester,J. Bamba mas de 0.5 remates Dewsbury-Hall mas de 0.5 entradas,0.75,1.73,2024-03-17,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.55,0.55
5,1,1,pre_match,simple,Premier League,West Ham - Aston Villa,Tielemans 45 o mas pases,1.0,1.64,2024-03-17,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.64,0.64
5,1,4,pre_match,combined,FA Cup LaLiga EA Sports,Chelsea - Leicester  Atlético de Madrid - Barcelona,Se clasifica el Chelsea Gana el Barcelona con handicap +1.5,1.0,1.51,2024-03-17,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.51,0.51
5,1,9,pre_match,combined,FA Cup FA Cup,Manchester City - Newcastle United  Manchester United - Liverpool,Bruno Guimaraes mas de 0.5 faltas Bruno Fernandes mas de 0.5 faltas,1.0,1.71,2024-03-17,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.71,0.71
5,1,8,pre_match,simple,Clasificación Europeo U21,Azerbayan sub 21 - Inglaterra sub 21,Azerbayan sub 21 menos de 0.5 goles,1.0,1.5,2024-03-22,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,9,pre_match,simple,Clasificación Europeo U21,San Marino sub 21 - Irlanda sub 21,Ambos no marcan,1.0,1.5,2024-03-22,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.5,0.5
5,1,6,pre_match,simple,Clasificación Eurocopa,Georgia - Grecia,Kvaratskhelia comete 1 o mas faltas,1.0,1.5,2024-03-26,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.5,0.5
5,1,7,pre_match,simple,Clasificación Europeo U21,Azerbayan sub 21 - Ucrania sub 21,Ambos no marcan,1.0,1.8,2024-03-26,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.8,0.8
5,1,4,pre_match,combined,Clasificación Europeo U21 Clasificación Europeo U21,Moldavia sub21 - Paises Bajos sub21  Inglaterra sub21 - Luxemburgo sub21,Ambos no marcan Ambos no marcan,1.0,1.74,2024-03-26,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.74,0.74
5,1,8,pre_match,combined,Premier League LaLiga EA Sports,Chelsea - Burnley  Barcelona - Las Palmas,Gana el Chelsea Gana el Barcelona,1.0,1.67,2024-03-30,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,7,pre_match,simple,Premier League,Newcastle - West Ham,Willock 29 o mas pases,1.0,1.78,2024-03-30,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,9,pre_match,simple,LaLiga EA Sports,Valencia - Mallorca,Crear apuesta: Leer descripción,1.0,1.4,2024-03-30,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.2,0.2
5,1,7,pre_match,simple,Premier League,Manchester City - Arsenal,Crear apuesta: Leer descripción,1.0,1.61,2024-03-31,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,7,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Cadiz - Granada  Celta de Vigo - Rayo Vallecano,Mas de 4.5 tarjetas Celta mas de 0.5 goles,1.0,1.66,2024-03-31,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,7,pre_match,simple,Premier League,Liverpool - Sheffield United,Holgate menos de 0.5 remates,1.0,1.66,2024-04-04,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.66,0.66
5,1,5,pre_match,combined,Premier League,Chelsea - Manchester United,Crear apuesta: Leer descripción,1.0,1.66,2024-04-04,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,2,pre_match,combined,LaLiga EA Sports,PSG - Rennes  Granada - Valencia,Se clasifica el PSG Diego López mas de 0.5 remates,1.0,1.83,2024-04-04,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.83,0.83
5,1,9,pre_match,combined,Premier League Premier League,Manchester City - Aston Villa  Chelsea - Manchester United,Gvardiol mas de 0.5 entradas Enzo Fernández mas de 0.5 faltas cometidas,1.0,1.84,2024-04-04,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.84,0.84
5,1,5,pre_match,combined,Premier League Premier League,Fulham - Newcastle  Brighton - Arsenal,Bruno Guimaraes mas de 0.5 remates Adingra mas de 0.5 remates,0.5,2.3,2024-04-06,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.65,0.65
5,1,3,pre_match,combined,Premier League Copa del Rey,Crystal Palace - Manchester City  Athletic Club - Mallorca,Gana el Manchester City Athletic gana la Copa (levanta el trofeo),1.0,1.73,2024-04-06,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.73,0.73
5,1,10,pre_match,simple,Premier League,Manchester United - Liverpool,Crear apuesta (Leer descripción),1.0,1.66,2024-04-07,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,7,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Mallorca - Real Madrid  Cadiz - Barcelona,Gana el Real Madrid con handicap +0.0 Gana el Barcelona con handicap +0.0,1.0,1.85,2024-04-13,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.85,0.85
5,1,7,pre_match,simple,Premier League,Newcastle - Tottenham,Crear apuesta (Leer descripción),1.0,1.7,2024-04-13,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,1,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Betis - Celta  Athletic Club - Villarreal,Bamba mas de 0.5 remates Villarreal gana con handicap +1.5,1.0,1.79,2024-04-14,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.79,0.79
5,1,9,pre_match,combined,Clasificación UEFA Europa Conference League Clasificación UEFA Europa Conference League,Borussia Dortmund - Atletico de Madrid  Barcelona - PSG,Brandt mas de 0.5 remates Vitinha mas de 0.5 faltas,1.0,1.83,2024-04-16,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.83,0.83
5,1,5,pre_match,simple,Clasificación UEFA Champions League,Barcelona - PSG,Crear apuesta: Leer descripción,1.0,1.77,2024-04-16,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.77,0.77
5,1,9,pre_match,simple,Clasificación UEFA Champions League,Borussia Dortmund - Atlético de Madrid,Crear apuesta: Leer descripción,0.1,8.0,2024-04-16,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.1,-0.1
5,1,7,pre_match,simple,Clasificación UEFA Champions League,Borussia Dortmund - Atlético de Madrid,Crear apuesta: Leer descripción,1.0,1.7,2024-04-16,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,1,pre_match,simple,Clasificación UEFA Champions League,Borussia Dortmund - Atlético de Madrid,Borussia Dortmund mas de 17.5 remates,0.5,2.75,2024-04-16,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.88,0.88
5,1,3,pre_match,combined,Clasificación UEFA Champions League Clasificación UEFA Champions League Clasificación UEFA Champions League,Borussia Dortmund - Atlético de Madrid  Barcelona - PSG  Manchester City - Real Madrid,Borussia Dortmund mas de 11.5 remates PSG mas de 10.5 remates Se clasifica el Manchester City,0.75,2.0,2024-04-17,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.75,-0.75
5,1,1,pre_match,simple,Clasificación UEFA Europa Conference League,Fenerbache - Olympiakos,Fenerbache mas de 13.5 remates,1.0,1.66,2024-04-18,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,7,pre_match,combined,LaLiga EA Sports FA Cup,Rayo Vallecano - Osasuna  Manchester City - Chelsea,Raul García mas de 0.5 remates Se clasifica el Manchester City,1.0,1.66,2024-04-20,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,4,pre_match,simple,LaLiga EA Sports,Real Madrid - Barcelona,Tchouameni menos de 0.5 remates,0.5,2.62,2024-04-21,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.5,-0.5
5,1,2,pre_match,combined,Premier League LaLiga EA Sports,Fulham - Liverpool  Real Madrid - Barcelona,Joao Palhinha mas de 0.5 faltas Jude Bellingham mas de 0.5 entradas,1.0,1.62,2024-04-21,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.62,0.62
5,1,7,pre_match,simple,Premier League,Crystal Palace - West Ham,Will Hughes 37 o mas pases,1.0,1.86,2024-04-21,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.86,0.86
5,1,7,pre_match,simple,Premier League,Crystal Palace - West Ham,Nathaniel Clyne 38 o mas pases,1.0,1.82,2024-04-21,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.82,0.82
5,1,8,pre_match,combined,Premier League LaLiga EA Sports,Manchester City - Chelsea  Alavés - Atlético de Madrid,Rodri recibe 1 o mas faltas Guevara comete 1 o mas faltas,1.0,1.63,2024-04-21,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.63,0.63
5,1,8,pre_match,combined,FA Cup Premier League,Manchester City - Chelsea  Coventry City - Manchester United,Cada equipo 1 o mas tarjetas Se clasifica el Manchester United,1.0,1.7,2024-04-21,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.7,0.7
5,1,8,pre_match,combined,Premier League LaLiga EA Sports,Everton - Brentford  Alavés - Celta,Gueye mas de 0.5 faltas Carles Pérez mas de 0.5 remates,1.0,1.65,2024-04-27,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,5,pre_match,combined,Premier League,West Ham United - Liverpool,Crear apuesta: Leer descripción,1.0,1.8,2024-04-27,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,4,pre_match,simple,LaLiga EA Sports,Betis - Sevilla,Ocampos 1 o mas faltas,1.0,1.57,2024-04-28,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.57,0.57
5,1,8,pre_match,simple,Premier League,Betis - Sevilla,Crear apuesta,0.75,2.0,2024-04-28,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.75,-0.75
5,1,8,pre_match,simple,Premier League,Tottenham - Arsenal,Crear apuesta: Leer descripcion,1.0,1.99,2024-04-28,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,8,pre_match,simple,LaLiga EA Sports,Real Betis - Sevilla,Crear apuesta: Leer descripción,1.0,1.67,2024-04-28,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,5,pre_match,simple,LaLiga EA Sports,Cádiz - Mallorca,Mas de 5.5 tarjetas,1.0,1.9,2024-04-28,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,3,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Villarreal - Rayo Vallecano  Barcelona - Valencia,Villarreal 1 o X Gana el Barcelona,1.0,1.69,2024-04-29,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.69,0.69
5,1,4,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Real Sociedad - Real Madrid  Barcelona - Valencia,Real Sociedad mas de 0.5 goles Gana el Barcelona,1.0,1.81,2024-04-29,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,3,pre_match,simple,LaLiga EA Sports,Burnley - Newcastle,Crear apuesta: Leer descripción,0.5,2.8,2024-05-04,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.9,0.9
5,1,7,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Real Sociedad - Las Palmas  Real Madrid - Cadiz,Turrientes comete 1 o mas faltas Gana el Real Madrid,1.0,1.77,2024-05-04,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.77,0.77
