tipster_id,sport_id,bookie_id,bet_type,sub_type,competition,event,pick,stake,odds,event_date,analysis,screenshot_path,status,result,profit
52,7,4,pre_match,combined,Bundesliga,Juventus - AC Milan,Más de 2.5 goles,1.15,2.8,2023-09-13 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
52,7,10,live,simple,Ligue 1,PSG - Marseille,Gana local,1.5,2.2,2023-09-29 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
52,7,5,live,combined,Premier League,Manchester City - Liverpool,Más de 2.5 goles,0.92,1.92,2023-09-13 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.92,-0.92
52,7,4,live,simple,Clasificación Eurocopa,Real Madrid - Barcelona,Gana local,1.6,2.54,2023-09-02 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.6,-1.6
53,7,5,long_term,combined,Premier League,Bayern - Dortmund,Gana visitante,0.6,2.56,2023-09-20 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
53,7,7,long_term,combined,Premier League,Bayern - Dortmund,Más de 2.5 goles,1.69,2.26,2023-09-27 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
53,7,6,live,combined,Serie A,Bayern - Dortmund,Ambos marcan,1.95,1.71,2023-09-03 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.95,-1.95
53,7,4,pre_match,simple,Clasificación Eurocopa,PSG - Marseille,Gana visitante,1.73,2.52,2023-09-07 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,2.63,2.63
53,7,4,long_term,simple,Bundesliga,Real Madrid - Barcelona,Empate,1.87,1.56,2023-09-05 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.05,1.05
53,7,5,long_term,combined,Clasificación Eurocopa,Real Madrid - Barcelona,Ambos marcan,1.15,2.84,2023-09-17 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,2.12,2.12
53,7,2,pre_match,simple,LaLiga EA Sports,Real Madrid - Barcelona,Menos de 3.5 goles,1.24,2.78,2023-09-18 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.24,-1.24
53,7,10,long_term,combined,Champions League,Real Madrid - Barcelona,Gana visitante,0.67,2.09,2023-09-10 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.67,-0.67
53,7,5,live,combined,Champions League,Manchester City - Liverpool,Más de 5.5 tiros de esquina,1.65,1.86,2023-09-26 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
53,7,8,pre_match,simple,Champions League,PSG - Marseille,Gana local,1.68,1.6,2023-09-20 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.68,-1.68
53,7,3,pre_match,combined,Clasificación Eurocopa,Real Madrid - Barcelona,Gana visitante,2.0,2.01,2023-09-28 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
53,7,4,live,combined,LaLiga EA Sports,Real Madrid - Barcelona,Gana local,1.05,2.65,2023-09-18 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.05,-1.05
54,7,1,long_term,simple,LaLiga EA Sports,Real Madrid - Barcelona,Gana local,0.52,1.78,2023-09-13 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
54,7,10,live,simple,Premier League,Bayern - Dortmund,Gana visitante,1.27,2.71,2023-09-02 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,2.17,2.17
54,7,7,long_term,simple,Bundesliga,Real Madrid - Barcelona,Gana local,1.01,1.74,2023-09-07 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.75,0.75
54,7,8,live,combined,Serie A,PSG - Marseille,Más de 2.5 goles,0.8,1.97,2023-09-27 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.8,-0.8
54,7,6,long_term,simple,Champions League,Juventus - AC Milan,Más de 2.5 goles,1.44,1.75,2023-09-03 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.08,1.08
54,7,8,long_term,simple,Clasificación Eurocopa,PSG - Marseille,Gana local,1.87,2.69,2023-09-26 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.87,-1.87
55,7,3,long_term,simple,Ligue 1,Manchester City - Liverpool,Gana visitante,0.99,2.68,2023-09-05 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
55,7,5,pre_match,simple,Ligue 1,Manchester City - Liverpool,Más de 5.5 tiros de esquina,1.19,1.7,2023-09-27 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
55,7,5,long_term,combined,LaLiga EA Sports,Juventus - AC Milan,Gana local,1.87,2.73,2023-09-14 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
55,7,7,long_term,combined,Bundesliga,Real Madrid - Barcelona,Gana local,1.21,1.6,2023-09-01 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.73,0.73
55,7,7,long_term,simple,LaLiga EA Sports,Juventus - AC Milan,Más de 5.5 tiros de esquina,1.73,2.69,2023-09-08 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,2.92,2.92
55,7,6,long_term,combined,Champions League,Real Madrid - Barcelona,Ambos marcan,0.87,1.56,2023-09-22 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.87,-0.87
55,7,6,pre_match,simple,Ligue 1,Bayern - Dortmund,Ambos marcan,1.25,2.2,2023-09-22 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
56,7,8,long_term,simple,LaLiga EA Sports,Manchester City - Liverpool,Gana visitante,0.52,2.42,2023-09-28 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
56,7,7,pre_match,simple,Clasificación Eurocopa,Juventus - AC Milan,Empate,1.42,1.6,2023-09-10 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
56,7,9,pre_match,simple,Premier League,Real Madrid - Barcelona,Más de 2.5 goles,0.9,2.63,2023-09-29 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
56,7,5,long_term,simple,Bundesliga,Manchester City - Liverpool,Más de 5.5 tiros de esquina,1.58,2.41,2023-09-08 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.58,-1.58
56,7,9,long_term,combined,Serie A,Juventus - AC Milan,Gana visitante,0.85,2.66,2023-09-05 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
56,7,5,long_term,combined,Champions League,Juventus - AC Milan,Menos de 3.5 goles,1.53,1.56,2023-09-06 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.86,0.86
56,7,2,pre_match,combined,Serie A,Manchester City - Liverpool,Más de 5.5 tiros de esquina,1.56,2.9,2023-09-05 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
57,7,3,pre_match,combined,Premier League,Manchester City - Liverpool,Ambos marcan,1.03,2.46,2023-09-30 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.5,1.5
57,7,7,live,simple,Bundesliga,Bayern - Dortmund,Gana local,1.77,2.68,2023-09-19 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.77,-1.77
57,7,9,live,combined,Premier League,Juventus - AC Milan,Gana local,1.93,2.53,2023-09-11 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,2.95,2.95
57,7,2,live,combined,Champions League,PSG - Marseille,Más de 5.5 tiros de esquina,0.74,2.34,2023-09-16 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.74,-0.74
57,7,8,long_term,simple,Premier League,PSG - Marseille,Ambos marcan,0.77,2.28,2023-09-25 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.77,-0.77
57,7,2,long_term,combined,LaLiga EA Sports,Bayern - Dortmund,Empate,0.75,2.21,2023-09-01 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
57,7,2,live,simple,Serie A,Juventus - AC Milan,Gana visitante,0.75,2.96,2023-09-16 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.75,-0.75
57,7,6,pre_match,combined,Champions League,Real Madrid - Barcelona,Menos de 3.5 goles,0.64,2.3,2023-09-09 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.64,-0.64
57,7,7,pre_match,simple,Serie A,PSG - Marseille,Más de 5.5 tiros de esquina,0.71,2.14,2023-09-14 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
57,7,5,long_term,simple,Premier League,Manchester City - Liverpool,Gana visitante,0.96,1.76,2023-09-12 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.96,-0.96
57,7,3,live,simple,Clasificación Eurocopa,Juventus - AC Milan,Más de 5.5 tiros de esquina,1.85,1.75,2023-09-08 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.39,1.39
57,7,10,live,combined,Bundesliga,Real Madrid - Barcelona,Más de 2.5 goles,0.95,1.61,2023-09-03 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
57,7,9,long_term,combined,Champions League,Juventus - AC Milan,Gana visitante,1.74,2.35,2023-10-01 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,2.35,2.35
57,7,9,live,simple,Serie A,Manchester City - Liverpool,Gana local,1.14,2.95,2023-09-11 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
58,7,4,live,simple,Champions League,PSG - Marseille,Gana visitante,1.0,1.86,2023-09-18 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.86,0.86
58,7,10,long_term,simple,Premier League,Bayern - Dortmund,Más de 2.5 goles,1.21,2.96,2023-09-10 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.21,-1.21
58,7,8,live,combined,Clasificación Eurocopa,Juventus - AC Milan,Menos de 3.5 goles,1.66,2.89,2023-09-11 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
58,7,2,long_term,simple,Clasificación Eurocopa,Manchester City - Liverpool,Empate,1.4,2.05,2023-09-17 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
58,7,3,live,combined,Ligue 1,PSG - Marseille,Más de 5.5 tiros de esquina,0.63,2.89,2023-09-04 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
58,7,9,pre_match,combined,Serie A,Real Madrid - Barcelona,Gana local,0.59,1.93,2023-09-12 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.59,-0.59
58,7,7,long_term,simple,Premier League,Manchester City - Liverpool,Gana local,0.8,1.96,2023-10-01 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
58,7,1,long_term,simple,LaLiga EA Sports,Bayern - Dortmund,Más de 5.5 tiros de esquina,1.23,2.25,2023-09-02 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
58,7,9,live,simple,LaLiga EA Sports,Juventus - AC Milan,Menos de 3.5 goles,1.5,1.98,2023-09-18 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
58,7,8,long_term,simple,LaLiga EA Sports,Bayern - Dortmund,Empate,1.91,1.74,2023-09-29 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
58,7,3,live,simple,Serie A,Juventus - AC Milan,Menos de 3.5 goles,0.56,2.54,2023-09-04 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.86,0.86
59,7,4,pre_match,combined,Bundesliga,Manchester City - Liverpool,Más de 5.5 tiros de esquina,1.03,1.52,2023-09-16 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
59,7,8,long_term,combined,LaLiga EA Sports,Real Madrid - Barcelona,Más de 2.5 goles,0.6,1.77,2023-09-04 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.46,0.46
59,7,10,long_term,combined,Serie A,Real Madrid - Barcelona,Más de 5.5 tiros de esquina,1.33,2.43,2023-09-27 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
59,7,4,live,simple,Serie A,PSG - Marseille,Más de 2.5 goles,1.47,1.99,2023-09-07 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
59,7,9,pre_match,combined,LaLiga EA Sports,Bayern - Dortmund,Gana visitante,1.34,2.45,2023-09-19 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
59,7,1,pre_match,simple,LaLiga EA Sports,Bayern - Dortmund,Más de 2.5 goles,1.08,1.67,2023-09-02 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
59,7,9,pre_match,simple,Clasificación Eurocopa,PSG - Marseille,Empate,1.94,3.0,2023-09-13 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
59,7,6,pre_match,simple,Ligue 1,Juventus - AC Milan,Gana visitante,1.16,1.92,2023-09-21 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
59,7,7,pre_match,combined,Bundesliga,PSG - Marseille,Más de 5.5 tiros de esquina,0.87,2.14,2023-09-14 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
59,7,4,pre_match,combined,Champions League,Juventus - AC Milan,Más de 2.5 goles,1.54,2.35,2023-09-21 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,2.08,2.08
59,7,9,pre_match,simple,Champions League,Manchester City - Liverpool,Gana local,1.34,2.67,2023-09-14 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
59,7,8,long_term,combined,Premier League,PSG - Marseille,Menos de 3.5 goles,1.75,1.58,2023-09-20 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.75,-1.75
59,7,4,live,simple,Bundesliga,PSG - Marseille,Más de 2.5 goles,0.76,2.38,2023-09-05 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.05,1.05
59,7,2,live,simple,Bundesliga,PSG - Marseille,Ambos marcan,1.59,2.66,2023-09-24 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.59,-1.59
60,7,5,live,combined,Bundesliga,Real Madrid - Barcelona,Menos de 3.5 goles,0.54,1.5,2023-09-25 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
60,7,10,live,simple,Champions League,Bayern - Dortmund,Más de 2.5 goles,1.86,2.62,2023-09-09 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,3.01,3.01
60,7,2,live,combined,Ligue 1,PSG - Marseille,Empate,1.15,2.29,2023-09-27 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
60,7,10,pre_match,combined,Bundesliga,PSG - Marseille,Ambos marcan,0.72,1.68,2023-09-24 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.49,0.49
60,7,6,live,simple,Ligue 1,Manchester City - Liverpool,Gana local,1.78,2.65,2023-09-12 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,2.94,2.94
60,7,1,live,combined,Premier League,Real Madrid - Barcelona,Gana local,1.04,1.64,2023-09-21 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.67,0.67
60,7,10,long_term,simple,LaLiga EA Sports,Bayern - Dortmund,Más de 2.5 goles,0.84,1.94,2023-09-29 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
60,7,10,pre_match,combined,Clasificación Eurocopa,Juventus - AC Milan,Menos de 3.5 goles,1.49,2.65,2023-09-15 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
60,7,7,live,simple,Bundesliga,Real Madrid - Barcelona,Gana visitante,0.96,1.7,2023-09-20 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
60,7,10,pre_match,simple,Premier League,PSG - Marseille,Ambos marcan,0.89,2.67,2023-09-28 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
60,7,6,pre_match,combined,Bundesliga,Real Madrid - Barcelona,Gana local,0.56,2.91,2023-09-28 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.07,1.07
61,7,2,long_term,simple,Ligue 1,Bayern - Dortmund,Menos de 3.5 goles,0.94,2.78,2023-09-11 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.94,-0.94
61,7,3,live,combined,Champions League,Real Madrid - Barcelona,Gana visitante,0.84,2.54,2023-09-14 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.84,-0.84
61,7,1,long_term,simple,Clasificación Eurocopa,PSG - Marseille,Menos de 3.5 goles,0.56,2.15,2023-09-07 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
61,7,8,live,combined,Ligue 1,PSG - Marseille,Más de 5.5 tiros de esquina,1.12,2.08,2023-09-05 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
61,7,8,pre_match,combined,Premier League,Real Madrid - Barcelona,Ambos marcan,1.96,1.97,2023-09-09 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
61,7,5,live,combined,Premier League,Juventus - AC Milan,Gana local,1.78,2.1,2023-09-23 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.96,1.96
61,7,10,pre_match,simple,Bundesliga,Real Madrid - Barcelona,Gana local,1.85,1.76,2023-09-09 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
61,7,7,pre_match,simple,Bundesliga,Bayern - Dortmund,Gana visitante,0.87,1.86,2023-09-22 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.87,-0.87
61,7,8,long_term,combined,Bundesliga,Bayern - Dortmund,Empate,1.06,1.7,2023-09-25 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.06,-1.06
61,7,4,live,combined,Serie A,Juventus - AC Milan,Empate,0.89,2.34,2023-09-19 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
61,7,9,live,combined,Premier League,Manchester City - Liverpool,Gana local,0.53,2.28,2023-09-17 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.53,-0.53
61,7,3,pre_match,simple,LaLiga EA Sports,Real Madrid - Barcelona,Menos de 3.5 goles,1.26,1.96,2023-09-17 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
61,7,8,pre_match,combined,Bundesliga,PSG - Marseille,Gana local,1.23,2.05,2023-09-23 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.23,-1.23
61,7,6,long_term,simple,Clasificación Eurocopa,Manchester City - Liverpool,Gana visitante,1.06,1.58,2023-09-23 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.61,0.61
61,7,7,live,simple,Serie A,Manchester City - Liverpool,Más de 5.5 tiros de esquina,0.87,2.65,2023-09-06 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.44,1.44
61,7,4,live,combined,Serie A,Juventus - AC Milan,Más de 5.5 tiros de esquina,0.84,2.5,2023-09-05 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.84,-0.84
62,7,10,long_term,combined,Clasificación Eurocopa,Real Madrid - Barcelona,Menos de 3.5 goles,1.76,2.22,2023-09-19 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
62,7,2,live,simple,Serie A,Real Madrid - Barcelona,Ambos marcan,1.25,2.3,2023-09-08 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
62,7,5,live,combined,Serie A,Manchester City - Liverpool,Gana local,1.18,1.54,2023-09-21 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.18,-1.18
62,7,2,live,simple,Champions League,PSG - Marseille,Más de 5.5 tiros de esquina,1.24,2.8,2023-09-05 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.24,-1.24
62,7,8,live,simple,Premier League,Manchester City - Liverpool,Gana visitante,1.55,1.61,2023-09-24 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
62,7,6,live,combined,Ligue 1,Juventus - AC Milan,Gana local,1.62,2.42,2023-09-11 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.62,-1.62
63,7,3,long_term,simple,Premier League,Manchester City - Liverpool,Ambos marcan,1.22,2.55,2023-09-23 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
63,7,10,pre_match,combined,LaLiga EA Sports,Real Madrid - Barcelona,Menos de 3.5 goles,1.92,1.59,2023-09-20 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
63,7,5,pre_match,simple,Serie A,Real Madrid - Barcelona,Ambos marcan,1.64,2.5,2023-09-11 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,2.46,2.46
63,7,5,long_term,simple,LaLiga EA Sports,Real Madrid - Barcelona,Gana visitante,0.93,2.53,2023-09-03 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
63,7,4,long_term,combined,Champions League,PSG - Marseille,Más de 2.5 goles,1.68,2.15,2023-09-15 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
63,7,2,live,simple,LaLiga EA Sports,Juventus - AC Milan,Menos de 3.5 goles,0.88,2.15,2023-09-14 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
63,7,3,long_term,simple,Clasificación Eurocopa,Real Madrid - Barcelona,Más de 2.5 goles,1.66,2.7,2023-09-15 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.66,-1.66
63,7,6,long_term,combined,Premier League,PSG - Marseille,Gana visitante,0.8,2.01,2023-09-17 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.8,-0.8
63,7,4,pre_match,simple,Bundesliga,Juventus - AC Milan,Gana visitante,1.61,2.29,2023-09-29 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,2.08,2.08
63,7,7,live,simple,Serie A,Real Madrid - Barcelona,Gana local,0.66,2.0,2023-09-03 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
63,7,7,pre_match,combined,Ligue 1,Real Madrid - Barcelona,Más de 5.5 tiros de esquina,1.13,2.3,2023-09-21 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.13,-1.13
63,7,5,live,combined,Bundesliga,Manchester City - Liverpool,Gana visitante,1.9,1.55,2023-09-17 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
63,7,2,pre_match,combined,Champions League,Manchester City - Liverpool,Gana local,1.74,2.41,2023-09-17 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
64,7,7,live,simple,Serie A,Juventus - AC Milan,Menos de 3.5 goles,0.61,2.61,2023-09-06 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
64,7,8,pre_match,combined,Bundesliga,Real Madrid - Barcelona,Más de 2.5 goles,1.22,2.37,2023-09-02 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.67,1.67
64,7,8,long_term,combined,LaLiga EA Sports,Bayern - Dortmund,Ambos marcan,1.57,2.88,2023-09-16 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
64,7,9,live,simple,LaLiga EA Sports,Manchester City - Liverpool,Ambos marcan,1.54,1.79,2023-09-07 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
64,7,8,long_term,combined,Ligue 1,Juventus - AC Milan,Menos de 3.5 goles,1.54,1.83,2023-09-19 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.54,-1.54
64,7,1,live,combined,Ligue 1,Manchester City - Liverpool,Más de 5.5 tiros de esquina,1.18,2.01,2023-09-28 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.19,1.19
64,7,2,live,combined,Clasificación Eurocopa,Bayern - Dortmund,Gana visitante,1.26,1.96,2023-09-25 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
64,7,5,live,simple,Clasificación Eurocopa,PSG - Marseille,Gana local,0.78,2.12,2023-09-19 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.87,0.87
64,7,5,long_term,simple,Clasificación Eurocopa,Juventus - AC Milan,Ambos marcan,1.78,2.07,2023-09-10 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.78,-1.78
65,7,4,live,combined,Premier League,PSG - Marseille,Más de 5.5 tiros de esquina,1.07,2.4,2023-09-04 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.07,-1.07
65,7,5,live,simple,Champions League,Real Madrid - Barcelona,Más de 2.5 goles,1.89,2.6,2023-09-21 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.89,-1.89
65,7,7,live,simple,Clasificación Eurocopa,Juventus - AC Milan,Gana local,1.76,1.88,2023-09-20 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
65,7,4,live,combined,Clasificación Eurocopa,Juventus - AC Milan,Ambos marcan,0.93,2.79,2023-09-29 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
65,7,8,live,simple,Ligue 1,Bayern - Dortmund,Gana visitante,1.67,2.25,2023-10-01 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
65,7,4,long_term,combined,Bundesliga,PSG - Marseille,Más de 5.5 tiros de esquina,0.94,2.52,2023-09-27 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.43,1.43
66,7,4,pre_match,simple,Ligue 1,Manchester City - Liverpool,Gana local,1.52,2.36,2023-09-26 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
66,7,2,long_term,combined,Serie A,Real Madrid - Barcelona,Más de 2.5 goles,1.71,1.89,2023-09-11 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
66,7,1,live,simple,Ligue 1,Bayern - Dortmund,Menos de 3.5 goles,1.49,2.95,2023-09-15 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
66,7,1,pre_match,combined,LaLiga EA Sports,Bayern - Dortmund,Empate,1.98,1.65,2023-09-14 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
66,7,4,long_term,combined,Clasificación Eurocopa,Manchester City - Liverpool,Menos de 3.5 goles,0.93,2.38,2023-09-15 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.93,-0.93
